school_id,year,school_year_label,school_name_raw,school_id_outcome,municipality,county,municipality_code_raw,county_code_raw,organisation_number_raw,subject_code_raw,subject_name_raw,boy_grade_raw,girl_grade_raw,boy_count_raw,girl_count_raw,boy_grade,girl_grade,boy_count,girl_count,boy_grade_suppressed,girl_grade_suppressed,boy_count_suppressed,girl_count_suppressed,treatment_year_raw,first_treat_year_raw_clean,first_treat_year,ever_treated,gvar,post,flex,event_time,cohort_label,studentgrade_boy,studentgrade_girl,population,higher_education_share,high_income_household_share_750k_plus,unrestricted_revenues_per_capita
Alta ungdomskole,2007,2007-08,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3.6,3.7,55,55,3.6,3.7,55.0,55.0,False,False,False,False,2017,2017,2017,1,2017,0,-10.0,-10.0,Cohort 2017,3.6,3.7,18090,25.799999999999997,10.0,
Alta ungdomskole,2008,2008-09,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3.1,3.3,67,63,3.1,3.3,67.0,63.0,False,False,False,False,2017,2017,2017,1,2017,0,-9.0,-9.0,Cohort 2017,3.1,3.3,18272,26.5,14.0,
Alta ungdomskole,2009,2009-10,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3.4,3.6,70,59,3.4,3.6,70.0,59.0,False,False,False,False,2017,2017,2017,1,2017,0,-8.0,-8.0,Cohort 2017,3.4,3.6,18488,26.9,14.0,
Alta ungdomskole,2010,2010-11,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3.3,3.6,66,69,3.3,3.6,66.0,69.0,False,False,False,False,2017,2017,2017,1,2017,0,-7.0,-7.0,Cohort 2017,3.3,3.6,18680,27.5,17.0,
Alta ungdomskole,2011,2011-12,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3.2,3.2,69,53,3.2,3.2,69.0,53.0,False,False,False,False,2017,2017,2017,1,2017,0,-6.0,-6.0,Cohort 2017,3.2,3.2,19071,27.900000000000002,20.0,
Alta ungdomskole,2012,2012-13,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3,3.1,77,74,3.0,3.1,77.0,74.0,False,False,False,False,2017,2017,2017,1,2017,0,-5.0,-5.0,Cohort 2017,3.0,3.1,19282,28.299999999999997,22.0,
Alta ungdomskole,2013,2013-14,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3.4,3.5,71,61,3.4,3.5,71.0,61.0,False,False,False,False,2017,2017,2017,1,2017,0,-4.0,-4.0,Cohort 2017,3.4,3.5,19646,28.5,26.0,
Alta ungdomskole,2014,2014-15,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3.2,3.1,85,86,3.2,3.1,85.0,86.0,False,False,False,False,2017,2017,2017,1,2017,0,-3.0,-3.0,Cohort 2017,3.2,3.1,19822,29.4,27.0,
Alta ungdomskole,2015,2015-16,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3,3.4,64,82,3.0,3.4,64.0,82.0,False,False,False,False,2017,2017,2017,1,2017,0,-2.0,-2.0,Cohort 2017,3.0,3.4,19898,29.8,29.0,56189.0
Alta ungdomskole,2016,2016-17,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3,3.5,71,63,3.0,3.5,71.0,63.0,False,False,False,False,2017,2017,2017,1,2017,0,-1.0,-1.0,Cohort 2017,3.0,3.5,20097,30.5,30.0,58791.0
Alta ungdomskole,2017,2017-18,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3.9,4,76,81,3.9,4.0,76.0,81.0,False,False,False,False,2017,2017,2017,1,2017,1,0.0,0.0,Cohort 2017,3.9,4.0,20446,31.1,32.0,60557.0
Alta ungdomskole,2018,2018-19,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3,3.6,62,65,3.0,3.6,62.0,65.0,False,False,False,False,2017,2017,2017,1,2017,1,1.0,1.0,Cohort 2017,3.0,3.6,20635,31.6,34.0,62475.0
Alta ungdomskole,2019,2019-20,Alta ungdomsskole,Alta ungdomsskole,Alta ( - 2019),Finnmark - Finnmárku ( - 2019),2012,20,874065102,MAT0010,Matematikk 10. årstrinn,3.4,3.2,70,51,3.4,3.2,70.0,51.0,False,False,False,False,2017,2017,2017,1,2017,1,2.0,2.0,Cohort 2017,3.4,3.2,20665,32.1,36.0,64700.0
Alta ungdomskole,2020,2020-21,Alta ungdomsskole,Alta ungdomsskole,Alta (2020 - 2023),Troms og Finnmark - Romsa ja Finnmárku - Tromssa ja Finmarkku (2020 - 2023),5403,54,874065102,MAT0010,Matematikk 10. årstrinn,3.3,3.7,71,58,3.3,3.7,71.0,58.0,False,False,False,False,2017,2017,2017,1,2017,1,3.0,3.0,Cohort 2017,3.3,3.7,20789,32.4,37.0,66746.0
Fedje skule,2009,2009-10,Fedje skule,Fedje skule,Fedje ( - 2019),Hordaland ( - 2019),1265,12,974575523,MAT0010,Matematikk 10. årstrinn,*,*,*,*,,,,,True,True,True,True,Before 2017,2016,2016,1,2016,0,-7.0,-7.0,Cohort 2016,,,596,18.0,14.0,
Fedje skule,2010,2010-11,Fedje skule,Fedje skule,Fedje ( - 2019),Hordaland ( - 2019),1265,12,974575523,MAT0010,Matematikk 10. årstrinn,3.5,4.3,6,6,3.5,4.3,6.0,6.0,False,False,False,False,Before 2017,2016,2016,1,2016,0,-6.0,-6.0,Cohort 2016,3.5,4.3,594,17.9,19.0,
Fedje skule,2011,2011-12,Fedje skule,Fedje skule,Fedje ( - 2019),Hordaland ( - 2019),1265,12,974575523,MAT0010,Matematikk 10. årstrinn,*,*,*,*,,,,,True,True,True,True,Before 2017,2016,2016,1,2016,0,-5.0,-5.0,Cohort 2016,,,587,18.2,17.0,
Fedje skule,2012,2012-13,Fedje skule,Fedje skule,Fedje ( - 2019),Hordaland ( - 2019),1265,12,974575523,MAT0010,Matematikk 10. årstrinn,*,*,*,*,,,,,True,True,True,True,Before 2017,2016,2016,1,2016,0,-4.0,-4.0,Cohort 2016,,,576,18.0,23.0,
Finnsnes ungdomskole,2007,2007-08,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,2.9,3.2,34,21,2.9,3.2,34.0,21.0,False,False,False,False,2016,2016,2016,1,2016,0,-9.0,-9.0,Cohort 2016,2.9,3.2,11027,17.5,7.0,
Finnsnes ungdomskole,2008,2008-09,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,3.6,3,28,21,3.6,3.0,28.0,21.0,False,False,False,False,2016,2016,2016,1,2016,0,-8.0,-8.0,Cohort 2016,3.6,3.0,11160,18.1,10.0,
Finnsnes ungdomskole,2009,2009-10,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,2.8,3,32,25,2.8,3.0,32.0,25.0,False,False,False,False,2016,2016,2016,1,2016,0,-7.0,-7.0,Cohort 2016,2.8,3.0,11207,18.8,9.0,
Finnsnes ungdomskole,2010,2010-11,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,3.3,2.8,43,28,3.3,2.8,43.0,28.0,False,False,False,False,2016,2016,2016,1,2016,0,-6.0,-6.0,Cohort 2016,3.3,2.8,11243,19.1,12.0,
Finnsnes ungdomskole,2011,2011-12,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,3,3.4,45,44,3.0,3.4,45.0,44.0,False,False,False,False,2016,2016,2016,1,2016,0,-5.0,-5.0,Cohort 2016,3.0,3.4,11294,19.6,14.0,
Finnsnes ungdomskole,2012,2012-13,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,3,3.1,42,36,3.0,3.1,42.0,36.0,False,False,False,False,2016,2016,2016,1,2016,0,-4.0,-4.0,Cohort 2016,3.0,3.1,11345,20.200000000000003,17.0,
Finnsnes ungdomskole,2013,2013-14,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,3,3.7,36,33,3.0,3.7,36.0,33.0,False,False,False,False,2016,2016,2016,1,2016,0,-3.0,-3.0,Cohort 2016,3.0,3.7,11455,20.599999999999998,19.0,
Finnsnes ungdomskole,2014,2014-15,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,3.2,3.7,47,28,3.2,3.7,47.0,28.0,False,False,False,False,2016,2016,2016,1,2016,0,-2.0,-2.0,Cohort 2016,3.2,3.7,11557,21.3,22.0,
Finnsnes ungdomskole,2015,2015-16,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,3.5,3.4,47,44,3.5,3.4,47.0,44.0,False,False,False,False,2016,2016,2016,1,2016,0,-1.0,-1.0,Cohort 2016,3.5,3.4,11535,21.599999999999998,24.0,56322.0
Finnsnes ungdomskole,2016,2016-17,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,2.9,3.5,43,38,2.9,3.5,43.0,38.0,False,False,False,False,2016,2016,2016,1,2016,1,0.0,0.0,Cohort 2016,2.9,3.5,11618,22.4,25.0,58405.0
Finnsnes ungdomskole,2017,2017-18,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,3.7,4,46,45,3.7,4.0,46.0,45.0,False,False,False,False,2016,2016,2016,1,2016,1,1.0,1.0,Cohort 2016,3.7,4.0,11697,22.5,26.0,60380.0
Finnsnes ungdomskole,2018,2018-19,Finnsnes ungdomsskole,Finnsnes ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,875290762,MAT0010,Matematikk 10. årstrinn,3.4,4,48,39,3.4,4.0,48.0,39.0,False,False,False,False,2016,2016,2016,1,2016,1,2.0,2.0,Cohort 2016,3.4,4.0,11644,23.099999999999998,28.0,61452.0
Fjell ungdomsskole,2007,2007-08,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.5,3.5,67,69,3.5,3.5,67.0,69.0,False,False,False,False,2017,2017,2017,1,2017,0,-10.0,-10.0,Cohort 2017,3.5,3.5,20791,21.0,15.0,
Fjell ungdomsskole,2008,2008-09,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.4,3.6,86,71,3.4,3.6,86.0,71.0,False,False,False,False,2017,2017,2017,1,2017,0,-9.0,-9.0,Cohort 2017,3.4,3.6,21207,21.5,20.0,
Fjell ungdomsskole,2009,2009-10,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.8,3.9,91,94,3.8,3.9,91.0,94.0,False,False,False,False,2017,2017,2017,1,2017,0,-8.0,-8.0,Cohort 2017,3.8,3.9,21507,22.200000000000003,21.0,
Fjell ungdomsskole,2010,2010-11,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.1,3.7,91,64,3.1,3.7,91.0,64.0,False,False,False,False,2017,2017,2017,1,2017,0,-7.0,-7.0,Cohort 2017,3.1,3.7,21823,22.7,23.0,
Fjell ungdomsskole,2011,2011-12,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.4,3.3,80,81,3.4,3.3,80.0,81.0,False,False,False,False,2017,2017,2017,1,2017,0,-6.0,-6.0,Cohort 2017,3.4,3.3,22220,23.3,26.0,
Fjell ungdomsskole,2012,2012-13,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.1,3.3,72,81,3.1,3.3,72.0,81.0,False,False,False,False,2017,2017,2017,1,2017,0,-5.0,-5.0,Cohort 2017,3.1,3.3,22720,23.8,30.0,
Fjell ungdomsskole,2013,2013-14,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.7,3.4,90,68,3.7,3.4,90.0,68.0,False,False,False,False,2017,2017,2017,1,2017,0,-4.0,-4.0,Cohort 2017,3.7,3.4,23277,24.2,33.0,
Fjell ungdomsskole,2014,2014-15,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.3,3.6,59,71,3.3,3.6,59.0,71.0,False,False,False,False,2017,2017,2017,1,2017,0,-3.0,-3.0,Cohort 2017,3.3,3.6,23852,25.200000000000003,35.0,
Fjell ungdomsskole,2015,2015-16,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.1,3.7,68,63,3.1,3.7,68.0,63.0,False,False,False,False,2017,2017,2017,1,2017,0,-2.0,-2.0,Cohort 2017,3.1,3.7,24427,25.700000000000003,36.0,46500.0
Fjell ungdomsskole,2016,2016-17,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.2,3.4,61,85,3.2,3.4,61.0,85.0,False,False,False,False,2017,2017,2017,1,2017,0,-1.0,-1.0,Cohort 2017,3.2,3.4,24870,26.3,35.0,48359.0
Fjell ungdomsskole,2017,2017-18,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.5,3.6,80,91,3.5,3.6,80.0,91.0,False,False,False,False,2017,2017,2017,1,2017,1,0.0,0.0,Cohort 2017,3.5,3.6,25204,26.9,37.0,48965.0
Fjell ungdomsskole,2018,2018-19,Fjell ungdomsskule,Fjell ungdomsskule,Fjell ( - 2019),Hordaland ( - 2019),1246,12,975287629,MAT0010,Matematikk 10. årstrinn,3.6,4,70,94,3.6,4.0,70.0,94.0,False,False,False,False,2017,2017,2017,1,2017,1,1.0,1.0,Cohort 2017,3.6,4.0,25725,27.200000000000003,38.0,50269.0
Gibostad barne-og ungdomsskole,2007,2007-08,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,3.9,3.9,8,7,3.9,3.9,8.0,7.0,False,False,False,False,2016,2016,2016,1,2016,0,-9.0,-9.0,Cohort 2016,3.9,3.9,11027,17.5,7.0,
Gibostad barne-og ungdomsskole,2008,2008-09,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,3.6,3.4,7,11,3.6,3.4,7.0,11.0,False,False,False,False,2016,2016,2016,1,2016,0,-8.0,-8.0,Cohort 2016,3.6,3.4,11160,18.1,10.0,
Gibostad barne-og ungdomsskole,2009,2009-10,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,,*,,*,,,,,False,True,False,True,2016,2016,2016,1,2016,0,-7.0,-7.0,Cohort 2016,,,11207,18.8,9.0,
Gibostad barne-og ungdomsskole,2010,2010-11,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,*,*,*,*,,,,,True,True,True,True,2016,2016,2016,1,2016,0,-6.0,-6.0,Cohort 2016,,,11243,19.1,12.0,
Gibostad barne-og ungdomsskole,2011,2011-12,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,2.6,4.5,8,8,2.6,4.5,8.0,8.0,False,False,False,False,2016,2016,2016,1,2016,0,-5.0,-5.0,Cohort 2016,2.6,4.5,11294,19.6,14.0,
Gibostad barne-og ungdomsskole,2012,2012-13,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,*,*,*,*,,,,,True,True,True,True,2016,2016,2016,1,2016,0,-4.0,-4.0,Cohort 2016,,,11345,20.200000000000003,17.0,
Gibostad barne-og ungdomsskole,2013,2013-14,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,3.7,3.6,7,9,3.7,3.6,7.0,9.0,False,False,False,False,2016,2016,2016,1,2016,0,-3.0,-3.0,Cohort 2016,3.7,3.6,11455,20.599999999999998,19.0,
Gibostad barne-og ungdomsskole,2014,2014-15,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,*,*,*,*,,,,,True,True,True,True,2016,2016,2016,1,2016,0,-2.0,-2.0,Cohort 2016,,,11557,21.3,22.0,
Gibostad barne-og ungdomsskole,2015,2015-16,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,,3.3,,7,,3.3,,7.0,False,False,False,False,2016,2016,2016,1,2016,0,-1.0,-1.0,Cohort 2016,3.3,,11535,21.599999999999998,24.0,56322.0
Gibostad barne-og ungdomsskole,2016,2016-17,Gibostad barne- og ungdomsskole,Gibostad barne- og ungdomsskole,Lenvik ( - 2019),Troms - Romsa ( - 2019),1931,19,975285383,MAT0010,Matematikk 10. årstrinn,*,*,*,*,,,,,True,True,True,True,2016,2016,2016,1,2016,1,0.0,0.0,Cohort 2016,3.3,3.4,11618,22.4,25.0,58405.0
